Date/Time,PLANTFACTORY_1F:CEA Evapotranspiration Rate [kg/m2-s](TimeStep),PLANTFACTORY_2F:CEA Evapotranspiration Rate [kg/m2-s](TimeStep),PLANTFACTORY_3F:CEA Evapotranspiration Rate [kg/m2-s](TimeStep),Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),Electricity:HVAC [J](TimeStep),InteriorLights:Electricity [J](TimeStep),IndoorLivingWall:InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](TimeStep) 
 04/27  14:00:00,0.000041143468633346114,0.000045836878385235194,0.00004860857894182353,936185938.7133105,0.0,417539552.6345059,2867354597.0699997,2838551040.0,4421340867.059444 
 04/27  15:00:00,0.000040664203445270934,0.000045077217275867995,0.00004767284848965525,996654713.97147,0.0,419471590.2290581,2867354597.0699997,2838551040.0,4486118156.086835 
 04/27  16:00:00,0.000012262738768934764,0.00001706661120855612,0.00001932570540823888,651136469.3356674,0.0,365892403.4960257,28803557.06999999,0.0,1238529230.7527726 
 04/27  17:00:00,0.000009362306022249328,0.000016115620367634474,0.000018660565185722073,619261744.8284743,1793770.9350498552,365892403.49602556,9601185.69,0.0,1180702855.501997 
 04/27  18:00:00,0.00000806523087948633,0.000013948557380821964,0.000014744927640549283,619261744.8284744,10529521.102738831,365892403.4960257,9601185.69,0.0,1189304095.8182154 
 04/27  19:00:00,0.000008184128504171374,0.000012936268476632113,0.00001336672421566435,619261744.8284743,15638854.63626484,365892403.49602556,9601185.69,0.0,1193863097.3158553 
 04/27  20:00:00,0.000007605779523965899,0.000012033838846262453,0.000012323865139439958,619261744.8284744,17130141.397475418,365892403.4960257,9601185.69,0.0,1195470062.864719 
 04/27  21:00:00,0.0000068706569104747475,0.00001084464510341323,0.00001103860863893028,464446308.6213558,19019592.616041042,365892403.4960257,9601185.69,0.0,1008801298.7808656 
 04/27  22:00:00,0.000006981955370562953,0.00001076524763885052,0.000010997607144432396,0.0,23930152.78033679,365892403.4960257,9601185.69,0.0,448808379.46809846 
 04/27  23:00:00,0.000007102452762112677,0.00001075349583816649,0.000011035490314862373,206420581.60949147,28130879.677635685,365892403.4960257,9601185.69,0.0,704029199.6523407 
 04/27  24:00:00,0.00002858436871254552,0.00002994228488414214,0.000027953027776690915,0.0,27838305.342038468,439234863.19095016,2848152225.69,2838551040.0,3364610031.724725 
 04/28  01:00:00,0.000034301912304792775,0.000036318551819367395,0.00003640055552352598,0.0,28653195.831077665,383188980.687837,2848152225.69,2838551040.0,3309379039.71065 
 04/28  02:00:00,0.000037710536501258075,0.00004052455878245646,0.0000421267954255142,0.0,25998473.791547183,382942618.5311355,2848152225.69,2838551040.0,3306477955.514419 
 04/28  03:00:00,0.00003784968142292343,0.000040733379248050307,0.00004250827728102869,0.0,31303941.842336856,385570192.0911005,2848152225.69,2838551040.0,3314391506.4528785 
 04/28  04:00:00,0.00003819052767189909,0.00004129389655386303,0.00004318283141692774,0.0,24877381.462218348,388961223.1400212,2848152225.69,2838551040.0,3311370096.586945 
 04/28  05:00:00,0.00003827299145313077,0.000041416848204004976,0.00004332704935281578,0.0,41333167.756742455,392056007.21675223,2848152225.69,2838551040.0,3330758921.5670657 
 04/28  06:00:00,0.00003919847234121702,0.00004294378965223876,0.00004522290255737867,0.0,27507522.407454364,394902287.2335704,2848152225.69,2838551040.0,3319828136.2216506 
 04/28  07:00:00,0.00003894273208136909,0.000042503080013508354,0.00004465568048220768,0.0,5886725.674296479,398060134.83132374,2848152225.69,2838551040.0,3301483723.6973557 
 04/28  08:00:00,0.00003777731306812451,0.0000405834945152338,0.000042271369528641765,309630872.4142372,8439941.640018245,401502645.4329375,2848152225.69,2838551040.0,3684044935.947993 
 04/28  09:00:00,0.000037496132229209646,0.000040096172878052616,0.00004165300528262157,309630872.4142372,14219205.577919014,404391949.41325057,2848152225.69,2838551040.0,3692809355.604735 
 04/28  10:00:00,0.000037480837236372204,0.00004005194397100653,0.00004158572642371648,619261744.8284744,13792729.59283153,407003994.7305349,2848152225.69,2838551040.0,4071810504.2211165 
 04/28  11:00:00,0.00003768368845002997,0.00004033878619276243,0.00004191882035699192,619261744.8284744,12348848.18559923,409335269.32816976,2848152225.69,2838551040.0,4073162199.113061 
 04/28  12:00:00,0.000036755320983386,0.000038879408845509766,0.000040138528965122085,619261744.8284744,11093373.18748606,412024677.5864971,2848152225.69,2838551040.0,4074695305.9811134 
 04/28  13:00:00,0.000037310871236247656,0.00003972292621322347,0.00004114817459427912,628142725.970602,9246398.075564865,413774386.6664317,2848152225.69,2838551040.0,4084435757.9444017 
 04/28  14:00:00,0.000036018176602464674,0.000037683689356585085,0.00003866409509385152,619261744.8284744,9756890.958060738,415991166.2448338,2848152225.69,2838551040.0,4077915300.460729 
 04/28  15:00:00,0.000036104359411866715,0.00003778010723692472,0.000038763170571860274,637800804.1357758,8398327.158308594,417592290.63103163,2848152225.69,2838551040.0,4097207315.4913883 
 04/28  16:00:00,0.000009516194625731355,0.000013131134168929417,0.00001483729564334703,619261744.8284744,8887794.543629136,365892403.4960257,9601185.69,0.0,1187988035.1975448 
 04/28  17:00:00,0.000008142258249852529,0.000013174085618855197,0.000015304289796467342,619261744.8284743,13049574.287222339,365892403.49602556,9601185.69,0.0,1192029517.6011443 
 04/28  18:00:00,0.0000063248972569334705,0.000010599549301737412,0.000010856254752923772,0.0,18582079.92561315,365892403.4960257,9601185.69,0.0,443460306.6133748 
 04/28  19:00:00,0.0000070037591538554416,0.000011381821113357541,0.000011522394421219512,0.0,25046985.326889884,365892403.4960257,9601185.69,0.0,449925212.01465154 
 04/28  20:00:00,0.000006950325463777209,0.000011153195894156854,0.000011295506887867555,0.0,22686463.93862207,365892403.4960257,9601185.69,0.0,447564690.6263837 
 04/28  21:00:00,0.000006069290835577415,0.000009784222010376659,0.000009818298553398563,0.0,32021505.615514975,365892403.4960257,9601185.69,0.0,456899732.30327666 
 04/28  22:00:00,0.0000068232165229570555,0.00001061215892612371,0.000010777841832813964,0.0,21864078.536263008,365892403.4960257,9601185.69,0.0,446742305.22402465 
 04/28  23:00:00,0.000006721236356329562,0.000010257458330625824,0.000010475532955017323,0.0,25272297.640231628,365892403.4960257,9601185.69,0.0,450150524.3279933 
 04/28  24:00:00,0.000029440278704022046,0.00003122850056094583,0.00002948446275296281,0.0,23690859.61786636,440155738.1831571,2848152225.69,2838551040.0,3376450921.7355995 
 04/29  01:00:00,0.000034295034683095164,0.00003628932751186963,0.00003636300531299995,0.0,22548771.46808439,383711444.25015885,2848152225.69,2838551040.0,3318864539.652819 
 04/29  02:00:00,0.00003704809775838255,0.00003944080371438091,0.00004077880027692983,0.0,21472120.799980216,383607888.943344,2848152225.69,2838551040.0,3317684333.6779 
 04/29  03:00:00,0.00003720070704609873,0.000039667522428518894,0.00004118336909758111,0.0,32493018.96616342,386193539.8508071,2848152225.69,2838551040.0,3331290882.7515464 
 04/29  04:00:00,0.0000385632958320186,0.000041894758566685475,0.000043921591193947714,0.0,26014034.878311343,389142458.14798975,2848152225.69,2838551040.0,3327760816.960877 
 04/29  05:00:00,0.00003821271497629262,0.0000413311831558363,0.000043228177946945495,0.0,25249982.500413645,392883222.67180026,2857753411.38,2838551040.0,3340338714.796789 
 04/29  06:00:00,0.00003860561061498213,0.000041958452337648526,0.00004399052361495881,0.0,26352354.451670162,395883060.10053396,2857753411.38,2838551040.0,3344440924.1767797 
 04/29  07:00:00,0.000038675504993864676,0.000042066371429797455,0.000044116015701922045,0.0,10834143.552711818,400069927.9491538,2896158154.14,2838551040.0,3371514323.8864417 
 04/29  08:00:00,0.00003844539729216962,0.000041670037991723746,0.00004360971108002906,77712260.68928494,0.0,410781272.67574954,3011372382.42,2838551040.0,3656067733.967056 
 04/29  09:00:00,0.0000373670808997422,0.00003990795262401552,0.000041434842907944564,445162.9383840421,0.0,415181002.3148289,3011372382.42,2838551040.0,3566342786.693605 
 04/29  10:00:00,0.00003788171513501918,0.00004071075924987965,0.000042403128351166955,524385.6368746822,0.0,418292204.6605579,3011372382.42,2838551040.0,3565271733.766118 
 04/29  11:00:00,0.000037892827828010333,0.00004071015848904706,0.00004238919823230877,543559.8705353428,0.0,420805030.3596678,3011372382.42,2838551040.0,3571966814.7384434 
 04/29  12:00:00,0.00003762015704369806,0.000040261822967444754,0.000041828302130363845,529967.3745363788,0.0,423016472.2887856,3011372382.42,2838551040.0,3559110795.9247212 
 04/29  13:00:00,0.000037270708206523875,0.00003969255633070372,0.000041123314070936595,607730.9878051755,0.0,426731910.8336737,3011372382.42,2838551040.0,3573711439.9392333 
 04/29  14:00:00,0.00003765092909177439,0.00004027333094454875,0.00004181972754620796,310273620.59132516,0.0,428852340.6609734,3011372382.42,2838551040.0,3952535617.593044 
 04/29  15:00:00,0.00003740849727124678,0.00003987243119992984,0.000041320070406694314,310244731.10481423,0.0,430401909.37445825,3011372382.42,2838551040.0,3956013322.937619 
 04/29  16:00:00,0.000010074284533001903,0.000013915870191508775,0.00001572728224728189,155446623.27733213,0.0,367157285.899566,172821342.42,0.0,863907767.6875153 
 04/29  17:00:00,0.00000825054355719633,0.000013322902399048651,0.000015196390020611674,484279.0755597444,0.0,366389474.02949107,134416599.66000003,0.0,624830972.359891 
 04/29  18:00:00,0.000008095238438529876,0.00001298033109985876,0.000013498597772014958,212929.37004406366,0.0,366110957.05511945,96011856.90000002,0.0,556709833.6853755 
 04/29  19:00:00,0.00000808872802445305,0.000012928137629786205,0.000013231969895760167,136766.01926684577,0.0,366032781.97114015,96011856.90000002,0.0,556631658.6013962 
 04/29  20:00:00,0.000007764790496063417,0.000012313620036158146,0.000012556965126186779,0.0,0.0,365892403.4960257,57607114.13999998,0.0,503019076.6234417 
 04/29  21:00:00,0.000007466853112694468,0.00001173632837924165,0.000011953094584764548,0.0,13414360.034472859,365892403.4960257,57607114.13999998,0.0,516433436.6579146 
 04/29  22:00:00,0.0000073077907535152454,0.00001130901085229907,0.000011532116611099819,0.0,22978475.328237176,365892403.4960257,19202371.38,0.0,472525348.44883883 
 04/29  23:00:00,0.00000704871976461765,0.000010789450488020532,0.00001101354910882285,0.0,25099217.832793247,365892403.4960257,9601185.69,0.0,465044905.26339483 
 04/29  24:00:00,0.00002958154230988108,0.00003160978705897861,0.000029811702646872587,0.0,24026520.176683936,435514169.8323136,2848152225.69,2838551040.0,3372145013.9435735 
 04/30  01:00:00,0.00003500879300934035,0.00003750173507881983,0.000037823763659460436,0.0,27501277.782325983,384082676.8682429,2848152225.69,2838551040.0,3324188278.5851445 
 04/30  02:00:00,0.000037691707810463915,0.00004052937535331305,0.00004214643841930631,0.0,25185709.87547778,384297915.2949815,2848152225.69,2838551040.0,3322087949.105035 
 04/30  03:00:00,0.00003779601000243336,0.000040692425181158066,0.00004247149942445689,0.0,24797516.87028017,386847623.3913075,2848152225.69,2838551040.0,3324249464.1961637 
 04/30  04:00:00,0.000037584289252319685,0.000040329299892875384,0.000042006094880054616,0.0,24611326.553500846,390509455.9570674,2848152225.69,2838551040.0,3327725106.4451437 
 04/30  05:00:00,0.00003789350388813405,0.000040820236187158846,0.00004259764241558936,0.0,23764056.14660555,393992840.9392066,2857753411.38,2838551040.0,3339962406.710388 
 04/30  06:00:00,0.00003792045453157939,0.00004085952836316051,0.0000426380701333697,0.0,25345122.273209184,397092901.7638898,2857753411.38,2838551040.0,3344643533.6616745 
 04/30  07:00:00,0.000037961116791090265,0.000040918237062770595,0.00004270263222848829,0.0,15918536.265333423,401220285.00212145,2896158154.14,2838551040.0,3377749073.652031 
 04/30  08:00:00,0.00003802571093986167,0.00004100460461294695,0.000042795526944052804,259583.4505694621,1821655.5641153571,411737190.5533324,3011372382.42,2838551040.0,3564720630.4962234 
 04/30  09:00:00,0.00003883584408383034,0.00004228814354565346,0.00004436026959720398,395933.9694646955,0.0,415052808.1395708,3011372382.42,2838551040.0,3566214592.518347 
 04/30  10:00:00,0.00003852964255382455,0.00004178291222143729,0.00004372691093529098,470974.8044231171,0.0,418316150.5732806,3011372382.42,2838551040.0,3569477934.9520555 
 04/30  11:00:00,0.000038077749434250465,0.00004102655648717672,0.00004277942616706077,310147946.77073073,0.0,421475127.36200386,3011372382.42,2838551040.0,3949102612.456128 
 04/30  12:00:00,0.00003757316066147244,0.00004019648728477692,0.000041749124937699695,310110196.9115955,0.0,423338794.3659713,3011372382.42,2838551040.0,3935898818.7172556 
 04/30  13:00:00,0.00003756052971596162,0.000040166277555960625,0.000041704604235814235,530714.286056407,0.0,426473921.0950444,3011372382.42,2838551040.0,3577635705.47382 
 04/30  14:00:00,0.000037952984770178995,0.00004078321299807833,0.000042451720581050304,540910.5726372731,0.0,428204532.83863,3011372382.42,2838551040.0,3579366317.2174053 
 04/30  15:00:00,0.00003809726402276689,0.000040999369507750866,0.00004270508099338502,488914.37806428276,0.0,429408909.0821775,3011372382.42,2838551040.0,3580570693.460953 
 04/30  16:00:00,0.000011135582983149395,0.000015414151736484555,0.000017438270744732086,503058.07061906095,0.0,366680733.3510097,172821342.42,0.0,679291477.7297856 
 04/30  17:00:00,0.000009830504491680497,0.000015535305729182733,0.000017746459166961935,349436.2235422857,0.0,366251069.5190156,134416599.66000003,0.0,625389610.3949517 
 04/30  18:00:00,0.0000090506433909229,0.000014355316603072778,0.000014997537681457426,114154.89984157216,0.0,366009573.61512756,96011856.90000002,0.0,556608450.2453837 
 04/30  19:00:00,0.000008250135318604677,0.000013197836628398061,0.000013507236060252742,76005.30728402821,0.0,365970416.3620455,96011856.90000002,0.0,556569292.9923016 
 04/30  20:00:00,0.000008072175393991945,0.000012746053777345881,0.00001302093819052316,0.0,17015038.554021593,365892403.4960257,57607114.13999998,0.0,520034115.1774633 
 04/30  21:00:00,0.00000798708961518265,0.0000124784531839468,0.000012759383716235524,0.0,24483176.512139928,365892403.4960257,57607114.13999998,0.0,527502253.1355816 
 04/30  22:00:00,0.000007990585631725038,0.000012289297260542757,0.000012594881710279702,0.0,32237019.642069533,365892403.4960257,19202371.38,0.0,481783892.7626712 
 04/30  23:00:00,0.000007965806411582763,0.000012104155215140552,0.000012435253043229811,0.0,36360799.6568919,365892403.4960257,9601185.69,0.0,476306487.0874935 
 04/30  24:00:00,0.0000315806909071266,0.00003489624323751684,0.0000336203716584594,0.0,39068638.512502104,435276271.08562887,2848152225.69,2838551040.0,3386898236.128472 
 05/01  01:00:00,0.000036462328628404556,0.00004000688343990669,0.00004090554519548618,0.0,40356456.56223838,386339969.7382498,2848152225.69,2838551040.0,3339146072.2479873 
 05/01  02:00:00,0.000040460089728765165,0.000045249203639165,0.00004791057172929948,0.0,41153830.566198125,383656896.8884501,2848152225.69,2838551040.0,3337191213.280091 
 05/01  03:00:00,0.000040882477281707265,0.0000458202927888224,0.000048845146710088235,0.0,42936637.495879576,385447709.91429025,2848152225.69,2838551040.0,3340711367.009658 
 05/01  04:00:00,0.00004138596169709922,0.00004663428591166844,0.00004983480033627447,0.0,44086134.963091396,388376300.1523485,2848152225.69,2838551040.0,3344735060.635294 
 05/01  05:00:00,0.00004150913747910516,0.000046815105879224216,0.00005004757054975345,0.0,35773675.51629095,391680466.20783323,2857753411.38,2838551040.0,3349443462.9034066 
 05/01  06:00:00,0.00004184380776345059,0.000047330637507658204,0.000050664883697291776,0.0,37104542.44356172,394562780.80570203,2857753411.38,2838551040.0,3353661326.275953 
 05/01  07:00:00,0.000042079123665649784,0.00004769161552584202,0.000051089753877058894,0.0,0.0,398681475.5544688,2896158154.14,2838551040.0,3359291727.9390445 
 05/01  08:00:00,0.00004216834169652453,0.000047757492016740125,0.00005112241168521251,175547.03791714757,0.0,409121711.22066593,3011372382.42,2838551040.0,3560283495.5994415 
 05/01  09:00:00,0.000042092822193049866,0.00004756542514307106,0.000050850418799455804,297476.7642108567,0.0,413139887.3114604,3011372382.42,2838551040.0,3564301671.690236 
 05/01  10:00:00,0.00004223691792598917,0.000047743671628781284,0.00005103744916343946,429405.40982808114,0.0,416660381.02740717,3011372382.42,2838551040.0,3563639910.132967 
 05/01  11:00:00,0.00004191423764462027,0.00004716977681475344,0.00005030296166370825,619774262.2415354,0.0,420111458.0078119,3011372382.42,2838551040.0,4319778566.028311 
 05/01  12:00:00,0.00004111888537176725,0.00004585718498171512,0.00004867256793355714,619798818.9397343,0.0,422748633.63511515,3011372382.42,2838551040.0,4307682880.1529045 
 05/01  13:00:00,0.00004103337121622366,0.000045675775362086363,0.0000484278010784481,650795962.291891,0.0,426576560.4072155,3011372382.42,2838551040.0,4358490962.560552 
 05/01  14:00:00,0.00004127157941263644,0.00004602123226718092,0.00004883029900852427,924030575.6200587,0.0,429428126.39050543,3011372382.42,2838551040.0,4642100959.83397 
 05/01  15:00:00,0.00004164834031857709,0.000046587573067464345,0.00004950240689909059,877845886.6932964,0.0,431259904.56014377,3011372382.42,2838551040.0,4596344079.646056 
 05/01  16:00:00,0.000013610067170151301,0.000018797875250064838,0.000021251970147557714,684117495.0869538,0.0,367729483.32448184,172821342.42,0.0,1495408840.467118 
 05/01  17:00:00,0.000011741661763622013,0.00001908615400090021,0.000021757958673060253,627569285.0257277,0.0,366576069.43184215,134416599.66000003,0.0,1382469849.8968632 
 05/01  18:00:00,0.000010094691515989038,0.000018908584808904366,0.000018728102428601612,619700310.328977,0.0,366342538.65563315,96011856.90000002,0.0,1305973061.4096763 
 05/01  19:00:00,0.000008958133516116328,0.00001570145837993835,0.000016839663260537783,619618356.0807093,0.0,366258434.0646256,96011856.90000002,0.0,1305894128.4256184 
 05/01  20:00:00,0.000008392884836234856,0.000016044341174400025,0.000015930653111910746,619387482.7635309,0.0,366021462.5977081,57607114.13999998,0.0,1256104598.4430814 
 05/01  21:00:00,0.000009988507056983898,0.00001485180833913814,0.000015633535419809686,619291636.7240186,0.0,365923084.9382236,57607114.13999998,0.0,1255878659.1694956 
 05/01  22:00:00,0.00000912094642482489,0.000013671030254223902,0.000014275722093526447,309630872.4142372,0.0,365892403.4960257,19202371.38,0.0,825933801.8866681 
 05/01  23:00:00,0.000008295300596302091,0.000012391119073485972,0.00001287292405747359,0.0,0.0,365892403.4960257,9601185.69,0.0,439945687.4306016 
 05/01  24:00:00,0.000034914254745843254,0.00003954321181694158,0.00003940618859040996,0.0,23973725.31775458,405417990.1362097,2848152225.69,2838551040.0,3341996039.3885403 
 05/02  01:00:00,0.000038766311463885825,0.00004261433822506364,0.000044557315183948006,0.0,26611794.740646437,378748300.7482345,2848152225.69,2838551040.0,3317964419.423457 
 05/02  02:00:00,0.00004010064518561997,0.00004446261791345762,0.000047045243144671587,0.0,26797281.048334565,383605063.75062793,2848152225.69,2838551040.0,3323006668.733538 
 05/02  03:00:00,0.00004024580100783904,0.000044663094107866664,0.000047385506611485965,0.0,30991347.313993156,386252997.9832164,2848152225.69,2838551040.0,3329848669.231785 
 05/02  04:00:00,0.00004098290642197406,0.00004586148368834367,0.00004884417604104417,0.0,36724559.4951069,389257005.3025062,2848152225.69,2838551040.0,3338575394.9792585 
 05/02  05:00:00,0.000041159742390648105,0.000046158863858093614,0.000049206032507286626,0.0,34371769.552762955,392568222.9005652,2857753411.38,2838551040.0,3349134760.518566 
 05/02  06:00:00,0.00004144186354343555,0.000046604467758363025,0.000049743565738822266,0.0,31007466.199365247,395530611.24418044,2857753411.38,2838551040.0,3348721520.634346 
 05/02  07:00:00,0.00004172996889549075,0.00004705858007893287,0.00005028623637777677,0.0,20384210.302100636,399497957.6941458,2896158154.14,2838551040.0,3380492420.3808227 
 05/02  08:00:00,0.00004230525670723151,0.000047954518975084385,0.000051365093391647545,191374.83144636825,0.0,409641562.90449023,3011372382.42,2838551040.0,3560803347.283266 
 05/02  09:00:00,0.000042089994832853374,0.00004753962493774057,0.000050814274842235896,302667.59096078365,0.0,413486285.8721827,3011372382.42,2838551040.0,3564648070.2509584 
 05/02  10:00:00,0.0000417294224188241,0.00004691199030498627,0.00005001354539195297,412556.63369670854,0.0,417128310.05015844,3011372382.42,2838551040.0,3568290094.428934 
 05/02  11:00:00,0.00004183453267567315,0.00004703254763043677,0.00005013377192819295,310097007.8433693,0.0,420102524.78868157,3011372382.42,2838551040.0,3943168312.155336 
 05/02  12:00:00,0.000041744289207335406,0.000046845867829382334,0.000049880009592531146,619735421.0741442,0.0,422148639.67251724,3011372382.42,2838551040.0,4306437013.084851 
 05/02  13:00:00,0.00004182547900531499,0.00004692120785886039,0.00004994451017915415,619815451.4023437,0.0,425533721.7523907,3011372382.42,2838551040.0,4324947543.864878 
 05/02  14:00:00,0.00004194742426222467,0.000047079873756832553,0.000050116819103716006,619864025.8430923,0.0,427888933.58031875,3011372382.42,2838551040.0,4327432254.512857 
 05/02  15:00:00,0.000042036170553029465,0.00004718712614972695,0.00005022775513620327,619888768.7424549,0.0,429806493.19436455,3011372382.42,2838551040.0,4329334360.430971 
 05/02  16:00:00,0.000013498970861555178,0.000018658689709590987,0.000021100456233635084,619904687.2508088,0.0,367103070.45849645,172821342.42,0.0,1428079897.6951027 
 05/02  17:00:00,0.000012032026641640368,0.00001841302493250843,0.00002103334310246749,619749246.7062342,0.0,366392781.9568613,134416599.66000003,0.0,1373695490.2549284 
 05/02  18:00:00,0.000011277603597502515,0.000017243899754181687,0.00001838530499981708,619513268.5864549,0.0,366150570.85213965,96011856.90000002,0.0,1308526743.0530896 
 05/02  19:00:00,0.000010730572924037172,0.00001641881566844908,0.000017235901522361497,143416.22123726484,0.0,366039607.82756853,96011856.90000002,0.0,556638484.4578246 
 05/02  20:00:00,0.000010477973902212065,0.00001593314130929235,0.000016671282881176068,0.0,0.0,365892403.4960257,57607114.13999998,0.0,503019076.6234417 
 05/02  21:00:00,0.000010537100964321069,0.000015858957893724294,0.000016605492463355893,0.0,22415926.69030896,365892403.4960257,57607114.13999998,0.0,525435003.3137506 
 05/02  22:00:00,0.000010404323053140952,0.000015534643517974247,0.000016257586998260312,0.0,25941877.114373006,365892403.4960257,19202371.38,0.0,475488750.2349747 
 05/02  23:00:00,0.000010249355860548368,0.000015133254913651025,0.000015864156700545337,0.0,35793574.982086554,365892403.4960257,9601185.69,0.0,475739262.41268814 
 05/02  24:00:00,0.00003414948919823352,0.00003874831738501544,0.00003835935594590128,0.0,37447606.760094844,437858159.23178923,2848152225.69,2838551040.0,3387885118.661583 
 05/03  01:00:00,0.000038375898289448526,0.0000430107938244777,0.000044647760664195384,0.0,37915874.11305569,385766912.3211113,2848152225.69,2838551040.0,3336178687.3660793 
 05/03  02:00:00,0.000040522836105450834,0.000045242552907296815,0.00004788294209555295,0.0,38903666.98114461,383057248.4007741,2848152225.69,2838551040.0,3334390072.693685 
 05/03  03:00:00,0.000041046067872289176,0.00004601738858197709,0.00004908622984885356,0.0,39536946.08196405,385164892.4104802,2848152225.69,2838551040.0,3337084513.758021 
 05/03  04:00:00,0.00004107292089667415,0.00004604927530495135,0.0000490898906503084,0.0,43832929.07703589,388366980.547105,2848152225.69,2838551040.0,3344502105.0430374 
 05/03  05:00:00,0.00004116026849452243,0.00004618151757288959,0.00004924543461660851,0.0,39859664.29850807,391686740.5381041,2857753411.38,2838551040.0,3353497227.6554227 
 05/03  06:00:00,0.000041235298183613686,0.00004628386056576031,0.000049352941569651096,0.0,38100490.903496005,394713586.393958,2857753411.38,2838551040.0,3354774413.9990697 
 05/03  07:00:00,0.000041480901067321034,0.0000466680085926346,0.00004981294953423335,0.0,7414649.816338317,398683238.4176853,2896158154.14,2838551040.0,3366708140.6186 
 05/03  08:00:00,0.00004146641603556249,0.00004658866542186609,0.00004967681628692874,158977.5258597009,0.0,409137639.6145252,3011372382.42,2838551040.0,3560299423.993301 
 05/03  09:00:00,0.000041337537548985224,0.0000463161419975157,0.00004930915371885883,283806.9000591419,0.0,413245286.3669822,3011372382.42,2838551040.0,3564407070.7457585 
 05/03  10:00:00,0.00004123368859437364,0.00004609323031083336,0.000049003533323521486,443186.9101657233,0.0,417190697.7841035,3011372382.42,2838551040.0,3564170226.8896637 
 05/03  11:00:00,0.00004108183188104927,0.00004578441115477804,0.00004859127656972812,619797687.6373677,0.0,420767043.59531826,3011372382.42,2838551040.0,4320577373.759315 
 05/03  12:00:00,0.00004099695794183866,0.00004561016884253795,0.0000483562169302972,619795641.5000645,0.0,422805522.5490292,3011372382.42,2838551040.0,4307452307.234326 
 05/03  13:00:00,0.00004180214667176326,0.00004685175573196663,0.00004985127088389586,619887849.0347825,0.0,425912020.9119597,3011372382.42,2838551040.0,4325834248.354441 
 05/03  14:00:00,0.00004155558954261202,0.00004645624594918955,0.000049356384905324484,655335073.6565888,0.0,428690790.05712307,3011372382.42,2838551040.0,4364926055.936623 
 05/03  15:00:00,0.00004234242692516173,0.000047657850734984034,0.00005079878270215284,619942418.7905306,0.0,429942694.96158504,3011372382.42,2838551040.0,4329787577.342593 
 05/03  16:00:00,0.000013457770278811577,0.000018603258340126358,0.000021037922334101583,619966720.7354114,0.0,367344804.5147324,172821342.42,0.0,1428726272.788133 
 05/03  17:00:00,0.00001198419931684592,0.000018337813415396248,0.00002094100404900429,619829262.3373334,0.0,366474911.07299143,134416599.66000003,0.0,1374373895.0126321 
 05/03  18:00:00,0.00001102705635237433,0.000016902400852101368,0.000018059526603886648,619582003.111752,0.0,366221120.89008516,96011856.90000002,0.0,1308485453.1422899 
 05/03  19:00:00,0.000010584608713094933,0.00001621030618950761,0.000017041287350800908,619496107.1408103,0.0,366132956.1143322,96011856.90000002,0.0,1309299101.6067536 
 05/03  20:00:00,0.00001037386482173236,0.000015721003565950162,0.00001648575118163161,15986.654404122897,0.0,365908812.41235924,57607114.13999998,0.0,503035485.53977525 
 05/03  21:00:00,0.00001002970790411812,0.000015086871543721693,0.00001578099938166387,123852348.96569487,0.0,365892403.4960257,57607114.13999998,0.0,653501140.2711222 
 05/03  22:00:00,0.000008418502633693882,0.000012779922305879518,0.000013217061210437984,0.0,13306558.83985135,365892403.4960257,19202371.38,0.0,462853431.96045303 
 05/03  23:00:00,0.000008648898557840704,0.000012935883548113497,0.000013407051395690715,0.0,32265387.21558223,365892403.4960257,9601185.69,0.0,472211074.64618385 
 05/03  24:00:00,0.000031691373694586315,0.000034923525108415176,0.000033770789759110685,0.0,32610430.428888228,433776938.6627399,2848152225.69,2838551040.0,3363901341.1388345 
 05/04  01:00:00,0.00003636675824740695,0.00003968830067532035,0.00004055333026028324,0.0,35525355.96942208,386030777.3268224,2848152225.69,2838551040.0,3318996148.6751814 
 05/04  02:00:00,0.000039021793130107304,0.00004279362840902901,0.000044844215593030014,0.0,29992017.646445714,383477751.53508216,2848152225.69,2838551040.0,3310882630.52812 
 05/04  03:00:00,0.000039311413051361415,0.00004316894300523588,0.00004554114182575365,0.0,34573988.33119791,385529278.9584067,2848152225.69,2838551040.0,3317463835.996891 
 05/04  04:00:00,0.000039404543114904495,0.00004331212037693506,0.00004570070377415492,0.0,32727078.60129539,388916633.4109644,2848152225.69,2838551040.0,3318993797.45038 
 05/04  05:00:00,0.00003946051449626829,0.000043387468513461456,0.00004577583231924901,0.0,32635287.446556788,392147390.63854647,2848152225.69,2838551040.0,3322127029.532167 
 05/04  06:00:00,0.0000395056793711333,0.00004345072658623424,0.00004584059403423691,0.0,28556310.705491696,395901209.13506484,2857753411.38,2838551040.0,3346663029.465132 
 05/04  07:00:00,0.000039575378628833384,0.00004354635895803593,0.00004594413782916185,0.0,24885283.900287006,398928395.09961784,2857753411.38,2838551040.0,3346019188.6244807 
 05/04  08:00:00,0.00003960254410587804,0.000043567812186965026,0.00004595229311589972,0.0,13810775.036024664,404567352.989486,2934562896.9,2838551040.0,3432460583.9129267 
 05/04  09:00:00,0.000039411627633063786,0.00004323628220703535,0.000045528583421926223,0.0,5780734.138184436,407746204.97060335,2934562896.9,2838551040.0,3427609394.996204 
